,SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
748,c1ccc(cc1)c2cc(nc3c2cccc3)N4CCOCC4,163762454,0.46031746031746,0.10911475487280499,3063178,1840875,40.0,Z56882446,,,1018.0,favorites,HTS_Collection,OC(=O)C(=O)O,115.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
749,c1ccc2c(c1)cc(cn2)NC(=O)c3ccncc3,146076224,0.621212121212121,0.125671158921684,2341759,2341758,7.0,0606-5992,,,9.0,favorites,DC,,258.0,mg,ChemDiv,1.0,1205.0,1000.0
750,c1ccc2c(c1)cc(cn2)NC(=O)c3ccncc3,166420627,0.621212121212121,0.125671158921684,2341759,2341758,119.0,STK448171,,,1529.0,favorites,Historical,,117.0,mg,Vitas M Labs,1.0,233.0,100.0
751,Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C,157444826,1.0,0.13696844882356501,5758581,5758580,42.0,F2173-0490,,,652.0,favorites,General,,2045.0,mg,Life Chemicals,1.0,400.0,100.0
752,CCCNCCNS(=O)(=O)c1cccc2c1ccnc2,163670822,0.671428571428571,0.126185029237589,44464760,44464759,40.0,Z1496965622,,,1018.0,favorites,Advanced_Collection,,1144.8,mg,Enamine Screening Compounds,1.0,408.0,100.0
753,c1cc(ccc1Nc2c3c(nc[nH]3)ncn2)Cl,166843182,0.38202247191011207,0.097528326520434,30414037,30414036,119.0,STK871923,,,1529.0,favorites,Allium,,109.0,mg,Vitas M Labs,1.0,326.0,100.0
754,Cc1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N,146747005,1.0,0.134494292249712,7891599,7891598,42.0,F2995-0219,,,652.0,favorites,General,,83.0,mg,Life Chemicals,1.0,400.0,100.0
755,c1ccc2c(c1)/C(=C/c3cccc(c3)O)/C(=O)N2,113026965,1.0,0.123080684837905,48556631,48556630,48.0,STOCK1N-74873,,(Z)-3-(3-hydroxybenzylidene)indolin-2-one,83.0,favorites,DNC,,300.0,mg,InterBioScreen,1.0,753.0,100.0
756,c1cc(cc(c1)F)c2ccc(cn2)C(=O)NC3CC3,150024326,0.492753623188406,0.13840224167836201,32711386,32711385,7.0,L454-0453,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
757,CN1CCN(CC1)S(=O)(=O)c2cccc(c2)C(=O)Nc3cccnc3,150986266,0.506329113924051,0.136999735210797,13540758,13540757,40.0,Z31792104,,,1018.0,favorites,HTS_Collection,,148.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
758,c1cc(cc(c1)NC(=O)c2c(csn2)NCc3ccncc3)C(F)(F)F,139216614,1.0,0.129644540618115,6697792,6697791,7.0,H024-0115,,,9.0,favorites,DC,,9888.0,mg,ChemDiv,1.0,1205.0,1000.0
759,c1ccc2c(c1)cc(c(n2)N)C(=O)N,140585382,1.0,0.130934729588507,2720837,2720836,7.0,8018-2841,,,9.0,favorites,DC,,6.0,mg,ChemDiv,1.0,1205.0,1000.0
760,c1ccc2c(c1)cc(c(n2)N)C(=O)N,166590509,1.0,0.130934729588507,2720837,2720836,119.0,STK735522,,,1529.0,favorites,Historical,,78.0,mg,Vitas M Labs,1.0,233.0,100.0
761,COc1ccc(cc1)Cc2cnc(s2)NC(=O)c3cccs3,108366387,1.0,0.14016842024003198,1303365,1303364,42.0,F0344-0942,,,652.0,favorites,General,,1.0,mg,Life Chemicals,1.0,400.0,100.0
762,COc1ccc(cc1)Cc2cnc(s2)NC(=O)c3cccs3,166822725,1.0,0.14016842024003198,1303365,1303364,119.0,STK952088,,,1529.0,favorites,Historical,,27.0,mg,Vitas M Labs,1.0,233.0,100.0
763,Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C,166834454,0.7424242424242421,0.08890473847222301,50404518,50404517,119.0,STK964649,,,1529.0,favorites,Historical,,98.0,mg,Vitas M Labs,1.0,233.0,100.0
764,CCCn1c(c(c(=O)n(c1=O)C)C(=O)CN2CCc3c2ccc(c3)S(=O)(=O)N(CC)CC)N,151335167,0.31775700934579404,0.11129589132244,24959499,24959498,40.0,Z134772648,,,1018.0,favorites,HTS_Collection,,279.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
765,c1ccc(cc1)COc2cccc(c2)c3cc(on3)N,166812110,0.37078651685393293,0.12564109760623499,707115,707114,119.0,STK894083,,,1529.0,favorites,Historical,,1009.0,mg,Vitas M Labs,1.0,233.0,100.0
766,c1cc(ccc1Nc2nccc(n2)C(F)(F)F)N3CCOCC3,138394750,0.588235294117647,0.107511675184345,25661888,25661887,40.0,Z285679120,,,1018.0,favorites,HTS_Collection,,17.7,mg,Enamine Screening Compounds,1.0,272.0,100.0
767,Cc1ccccc1c2nc(c(o2)N)C(=O)N,166260704,1.0,0.13966694331617302,859729,859728,119.0,STK351268,,,1529.0,favorites,Historical,,48.0,mg,Vitas M Labs,1.0,233.0,100.0
768,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,146754568,1.0,0.12416071516034899,1377874,1377873,42.0,F3127-0685,,,652.0,favorites,General,,50.0,mg,Life Chemicals,1.0,400.0,100.0
769,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,151034233,1.0,0.12416071516034899,1377874,1377873,40.0,Z45636006,,,1018.0,favorites,HTS_Collection,,4000.7,mg,Enamine Screening Compounds,1.0,272.0,100.0
770,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,154757397,1.0,0.12416071516034899,1377874,1377873,104.0,5173956,,4-methyl-N-[3-(trifluoromethyl)phenyl]benzenesulfonamide,994.0,favorites,1,,30.0,mg,ChemBridge,1.0,217.0,100.0
771,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,165811078,1.0,0.12416071516034899,1377874,1377873,119.0,STK053880,,,1529.0,favorites,Historical,,527.0,mg,Vitas M Labs,1.0,233.0,100.0
772,CC(=O)c1ccc(cc1)OCc2cc(on2)C(C)(C)C,163793989,0.5416666666666671,0.11483012736674302,76026988,76026987,40.0,Z1913709695,,,1018.0,favorites,HTS_Collection,,132.0,mg,Enamine Screening Compounds,1.0,272.0,100.0
773,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCCCC3)C(=O)N,146581979,1.0,0.13626386378206298,2358480,2358479,42.0,F0806-0389,,,652.0,favorites,General,,361.5,mg,Life Chemicals,1.0,400.0,100.0
774,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCCCC3)C(=O)N,154800408,1.0,0.13626386378206298,2358480,2358479,104.0,5529091,,"2-[(3,4-dimethoxybenzoyl)amino]-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-3-carboxamide",994.0,favorites,2,,30.0,mg,ChemBridge,1.0,304.0,100.0
775,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCCCC3)C(=O)N,166171255,1.0,0.13626386378206298,2358480,2358479,119.0,STK412033,,,1529.0,favorites,Historical,,516.0,mg,Vitas M Labs,1.0,233.0,100.0
776,Cc1nc(cs1)CNc2c3ccsc3ncn2,127455974,0.587301587301587,0.083627474820226,31991121,31991120,40.0,Z645888706,,,1018.0,favorites,HTS_Collection,,126.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
777,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,177191623,0.695121951219512,0.121534153466366,23296409,19231418,40.0,Z2568722545,,,1018.0,favorites,Advanced_Collection,,876.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
778,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,188867245,0.695121951219512,0.121534153466366,23296409,19231418,11.0,LAS 31066577,,,654.0,favorites,LAS,,,,ASINEX - SC,1.0,833.0,100.0
779,Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C,166834454,0.567567567567568,0.09391908897092402,50404518,50404517,119.0,STK964649,,,1529.0,favorites,Historical,,98.0,mg,Vitas M Labs,1.0,233.0,100.0
780,c1ccc2c(c1)c(c[nH]2)CC(=O)Nc3c(ccs3)C(=O)N,163745223,1.0,0.11676702069159901,3239037,3239036,40.0,Z29084306,,,1018.0,favorites,HTS_Collection,,616.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
781,CN(Cc1ccccc1)C(=O)c2ccc(cc2)NS(=O)(=O)c3cccs3,167005047,1.0,0.15335557719501003,14291559,14291558,119.0,STL288418,,,1529.0,favorites,Historical,,46.0,mg,Vitas M Labs,1.0,233.0,100.0
782,c1ccc(c(c1)/C=C/2\C(=O)NC(=O)S2)F,166836893,1.0,0.13771734914743,207007221,207007222,119.0,STK868728,,,1529.0,favorites,Allium,,148.0,mg,Vitas M Labs,1.0,326.0,100.0
783,Cc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)C(C)(C)C,129299084,1.0,0.129435896828958,2402421,2402420,7.0,Y030-5342,,,9.0,favorites,DC,,19.0,mg,ChemDiv,1.0,1205.0,1000.0
784,Cc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)C(C)(C)C,154924411,1.0,0.129435896828958,2402421,2402420,104.0,6587340,,"4-tert-butyl-N-(6-methyl-1,3-benzothiazol-2-yl)benzamide",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
785,Cc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)C(C)(C)C,165967454,1.0,0.129435896828958,2402421,2402420,119.0,STK024381,,,1529.0,favorites,Historical,,80.0,mg,Vitas M Labs,1.0,233.0,100.0
786,c1ccc2c(c1)ncn2c3ccc(cc3)N,163662501,0.75,0.061895111705925994,853880,853879,40.0,Z118438326,,,1018.0,favorites,Advanced_Collection,,50297.9,mg,Enamine Screening Compounds,1.0,408.0,100.0
787,c1ccc2c(c1)ncn2c3ccc(cc3)N,166038338,0.75,0.061895111705925994,853880,853879,119.0,STK122023,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
788,COc1ccccc1N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cccnc4,129303741,1.0,0.12995724235655198,37139368,37139367,7.0,Z066-0102,,,9.0,favorites,NC,,7.0,mg,ChemDiv,1.0,533.0,100.0
789,c1cc2cc[nH]c2nc1,103514733,0.3921568627450979,0.09820100103118401,534794,534793,48.0,STOCK1S-15494,,"1H-pyrrolo[2,3-b]pyridine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
790,c1cc2cc[nH]c2nc1,166470044,0.3921568627450979,0.09820100103118401,534794,534793,119.0,STK503791,,,1529.0,favorites,Allium,,1977.0,mg,Vitas M Labs,1.0,326.0,100.0
791,c1ccc2c(c1)cccc2Cc3nnc(o3)N,163664727,0.44262295081967207,0.09390467818348,10271158,10271157,40.0,Z426041534,,,1018.0,favorites,Advanced_Collection,,50417.8,mg,Enamine Screening Compounds,1.0,408.0,100.0
792,Cn1cnc(c1C(=O)Nc2ccc(cc2)Cl)NCc3ccncc3,139216683,1.0,0.13742239375256599,44160850,44160849,7.0,H024-0294,,,9.0,favorites,DC,,9888.0,mg,ChemDiv,1.0,1205.0,1000.0
793,COc1cccc(c1)n2c3c(c4c(c2=O)CCCC4)c(ncn3)N,103859543,1.0,0.1160617696789,13586656,13586655,48.0,STOCK6S-36891,,"1-amino-5-(3-methoxyphenyl)-7,8,9,10-tetrahydropyrimido[4,5-c]isoquinolin-6(5H)-one",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
794,COc1cccc(c1)n2c3c(c4c(c2=O)CCCC4)c(ncn3)N,166968831,1.0,0.1160617696789,13586656,13586655,119.0,STL239654,,,1529.0,favorites,Historical,,63.0,mg,Vitas M Labs,1.0,233.0,100.0
795,CCc1nnc2n1nc(s2)S,103846025,0.6764705882352939,0.065269294154645,824324,824323,48.0,STOCK6S-22990,,"3-ethyl-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole-6-thiol",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
796,CCc1nnc2n1nc(s2)S,166390099,0.6764705882352939,0.065269294154645,824324,824323,119.0,STK626426,,,1529.0,favorites,Historical,,1013.0,mg,Vitas M Labs,1.0,233.0,100.0
797,c1ccc(cc1)C(=O)Nc2ccncc2,166146727,1.0,0.14905508562553502,45490344,45490343,119.0,STK410907,,,1529.0,favorites,Historical,,116.0,mg,Vitas M Labs,1.0,233.0,100.0
798,c1ccc(cc1)Nc2c3ccccc3ncn2,165902513,1.0,0.07011888024958099,1327893,1327892,119.0,STL451285,,,1530.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
799,COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,166574780,1.0,0.10334777092138302,29925813,29925812,119.0,STK658263,,,1529.0,favorites,Historical,,85.0,mg,Vitas M Labs,1.0,233.0,100.0
800,COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,168535905,1.0,0.10334777092138302,29925813,29925812,48.0,STOCK6S-90243,,"N-(3,4-dimethoxyphenyl)-6-morpholino-9H-purin-2-amine",83.0,favorites,SC,,232.0,mg,InterBioScreen,1.0,593.0,100.0
801,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)Cc4ccc(cc4)Cl,151324937,0.585365853658537,0.10815631685635199,36258452,36258451,40.0,Z130191338,,,1018.0,favorites,HTS_Collection,,2353.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
802,c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,152525483,1.0,0.08003013077958501,831334,831333,42.0,F1386-0302,,,652.0,favorites,General,,5601.0,mg,Life Chemicals,1.0,400.0,100.0
803,c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,167000161,1.0,0.08003013077958501,831334,831333,119.0,STL115578,,,1529.0,favorites,Historical,,3.0,mg,Vitas M Labs,1.0,233.0,100.0
804,CC(c1ccc(cc1)c2cnn3c2ncc(c3)c4ccncc4)N5CCCCC5,177373821,0.594594594594595,0.11842285205728699,177373820,177373819,104.0,19673588,,"3-[4-(1-piperidin-1-ylethyl)phenyl]-6-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",994.0,favorites,2,,30.0,mg,ChemBridge,1.0,304.0,100.0
805,c1ccc(cc1)S(=O)(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3,151278353,1.0,0.12730682563972098,3513280,3513279,40.0,Z108563960,,,1018.0,favorites,Advanced_Collection,,35.0,mg,Enamine Screening Compounds,1.0,408.0,100.0
806,c1cc(cc(c1)C(=O)N)Cc2[nH]c(=O)c3c(n2)ccs3,127475824,0.402439024390244,0.115684803178622,35727622,35727621,40.0,Z732627010,,,1018.0,favorites,HTS_Collection,,169.7,mg,Enamine Screening Compounds,1.0,272.0,100.0
807,Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,166696556,1.0,0.114844552095706,9829682,9829681,119.0,STK908587,,,1529.0,favorites,Historical,,92.0,mg,Vitas M Labs,1.0,233.0,100.0
808,c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,146209608,0.6162790697674421,0.14057923446730802,26688953,26688952,7.0,4896-4991,,,9.0,favorites,DC,,100.0,mg,ChemDiv,1.0,1205.0,1000.0
809,c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,166232000,0.6162790697674421,0.14057923446730802,26688953,26688952,119.0,STK326326,,,1529.0,favorites,Historical,,300.0,mg,Vitas M Labs,1.0,233.0,100.0
810,c1cc2c(cc1O)c3c(o2)C(=O)NCCC3,139331520,1.0,0.123644191536785,6679830,6679829,7.0,5816-0042,,,9.0,favorites,NC,,184.0,mg,ChemDiv,1.0,533.0,100.0
811,c1ccc(cc1)Oc2ccc(cc2)c3c4c(ncnc4[nH]n3)N,177346035,1.0,0.08509344529352499,49863829,49863828,40.0,Z2753057767,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
812,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163685418,0.5673076923076921,0.117594412749755,876446,876445,40.0,Z1551429727,,,1018.0,favorites,Advanced_Collection,,,,Enamine Screening Compounds,1.0,408.0,100.0
813,CC(C)c1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103598242,1.0,0.135459097735246,26280207,26280206,48.0,STOCK2S-61312,,"(Z)-2-(3-(4-isopropylphenyl)acrylamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83.0,favorites,SCD,,129.0,mg,InterBioScreen,1.0,296.0,100.0
814,CSc1nccc(n1)c2ccc(cc2)Cl,166868746,0.484375,0.10694555417624,4908812,4908811,119.0,STL124065,,,1529.0,favorites,Historical,,1080.0,mg,Vitas M Labs,1.0,233.0,100.0
815,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,100063163,1.0,0.11545527128609501,730270,492821,7.0,6264-0421,,,9.0,favorites,NC,,149.0,mg,ChemDiv,1.0,533.0,100.0
816,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,103532023,1.0,0.11545527128609501,492822,492821,48.0,STOCK1S-46588,,"3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-amine hydrochloride",83.0,favorites,SCD,HCl,300.0,mg,InterBioScreen,1.0,296.0,100.0
817,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,163744426,1.0,0.11545527128609501,492822,492821,40.0,Z1259155914,,,1018.0,favorites,HTS_Collection,,50160.1,mg,Enamine Screening Compounds,1.0,272.0,100.0
818,CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl,166444494,1.0,0.136631792445074,4009733,4009732,119.0,STK472273,,,1529.0,favorites,Historical,,102.0,mg,Vitas M Labs,1.0,233.0,100.0
819,c1cc(sc1)C=C2c3cc(ccc3NC2=O)Cl,127367844,1.0,0.143724685470911,206927933,206927934,40.0,Z44304333,,,1018.0,favorites,HTS_Collection,,157.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
820,c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3,154988087,1.0,0.09407211004271401,1875598,1875597,104.0,7601948,,N-(4-phenoxyphenyl)-4-quinazolinamine,994.0,favorites,1,,15.0,mg,ChemBridge,1.0,217.0,100.0
821,Cc1ccc(c(c1)C)Sc2c(cccn2)C(=O)Nc3cccc(c3)C(F)(F)F,150912931,0.48314606741572996,0.132329692161996,29949101,29949100,40.0,Z28169146,,,1018.0,favorites,HTS_Collection,,297.0,mg,Enamine Screening Compounds,1.0,272.0,100.0
822,COc1ccc(cc1OC)C=CC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,150889577,1.0,0.13590039831957598,206912121,206912122,40.0,Z27358498,,,1018.0,favorites,HTS_Collection,,193.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
823,Cc1ccc(cc1)NC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C,127367970,0.482758620689655,0.131934636431914,3166156,3166155,40.0,Z44571002,,,1018.0,favorites,HTS_Collection,,24.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
824,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,146303590,1.0,0.12242305725758999,6775991,6775990,7.0,8012-0397,,,9.0,favorites,DC,,25.0,mg,ChemDiv,1.0,1205.0,1000.0
825,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,166620816,1.0,0.12242305725758999,6775991,6775990,119.0,STK765416,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
826,c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,100154738,1.0,0.141505318849969,1557067,1557066,7.0,8755-0154,,,9.0,favorites,DC,,70.0,mg,ChemDiv,1.0,1205.0,1000.0
827,c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103526782,1.0,0.141505318849969,1557067,1557066,48.0,STOCK1S-33326,,"2-benzamido-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83.0,favorites,RSC,,8.0,mg,InterBioScreen,1.0,740.0,100.0
828,c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,137639194,1.0,0.141505318849969,1557067,1557066,40.0,Z27358480,,,1018.0,favorites,HTS_Collection,,196.6,mg,Enamine Screening Compounds,1.0,272.0,100.0
829,c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,166190727,1.0,0.141505318849969,1557067,1557066,119.0,STK281739,,,1529.0,favorites,Historical,,1978.0,mg,Vitas M Labs,1.0,233.0,100.0
830,Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C,166834454,0.594202898550725,0.097477312636297,50404518,50404517,119.0,STK964649,,,1529.0,favorites,Historical,,98.0,mg,Vitas M Labs,1.0,233.0,100.0
831,COc1cc(cnc1)c2ccc(cc2)C(=O)N(Cc3nccs3)C4CC4,177506692,0.352272727272727,0.117850869602839,177506691,177506690,104.0,96553444,,"N-cyclopropyl-4-(5-methoxypyridin-3-yl)-N-(1,3-thiazol-2-ylmethyl)benzamide",994.0,favorites,2,,25.0,mg,ChemBridge,1.0,304.0,100.0
832,c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl,166123355,1.0,0.075137712489744,496659,496658,119.0,STK377478,,,1529.0,favorites,Historical,,0.0,mg,Vitas M Labs,1.0,233.0,100.0
833,COc1ccc(cc1)c2c(sc(n2)N3CCOCC3)c4ccc(cc4)OC,151061613,0.46969696969697,0.126858641658741,19542333,19542332,40.0,Z48858595,,,1018.0,favorites,HTS_Collection,,72.1,mg,Enamine Screening Compounds,1.0,272.0,100.0
834,c1ccc2cc(ccc2c1)Nc3c4cn[nH]c4ncn3,103604711,1.0,0.063545027351077,4455260,4455259,48.0,STOCK2S-71323,,"N-(naphthalen-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",83.0,favorites,RSC,,15.0,mg,InterBioScreen,1.0,740.0,100.0
835,c1ccc2cc(ccc2c1)Nc3c4cn[nH]c4ncn3,165994886,1.0,0.063545027351077,4455260,4455259,119.0,STK013700,,,1529.0,favorites,Advanced,,1.0,mg,Vitas M Labs,1.0,274.0,100.0
836,c1ccc(cc1)c2n/c(=N\c3ccccc3)/sn2c4ccccc4,146608342,1.0,0.090379274161264,25885262,25885261,42.0,F1430-0050,,,652.0,favorites,General,,6.0,mg,Life Chemicals,1.0,400.0,100.0
837,c1ccc(cc1)c2n/c(=N\c3ccccc3)/sn2c4ccccc4,166279570,1.0,0.090379274161264,25885262,25885261,119.0,STK400747,,,1529.0,favorites,Historical,,0.0,mg,Vitas M Labs,1.0,233.0,100.0
838,c1ccc(cc1)c2cn3c4c2CCCCn4c(n3)CNc5ccccc5I,165878797,0.37,0.09267117903316499,9819391,9819390,119.0,STL264997,,,1530.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
839,COc1ccc(c(c1)Br)C2=N/C(=C\c3cccnc3)/C(=O)O2,100581087,1.0,0.13400738655112301,27198800,27198799,7.0,K088-2058,,,9.0,favorites,DC,,41.0,mg,ChemDiv,1.0,1205.0,1000.0
840,c1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3c4ccccc4[nH]n3,151485177,0.4782608695652171,0.11799196070893199,30194788,30194787,40.0,Z229952076,,,1018.0,favorites,HTS_Collection,,360.9,mg,Enamine Screening Compounds,1.0,272.0,100.0
841,COc1cc(cc(c1OC)OC)Nc2c3c([nH]cn3)nc(n2)N,103861574,1.0,0.090915864700169,13589942,13589941,48.0,STOCK6S-38942,,"N6-(3,4,5-trimethoxyphenyl)-9H-purine-2,6-diamine",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
842,Cc1cccc(n1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O,158828342,1.0,0.12119120944454699,13592443,13592442,48.0,STOCK1N-90524,,2-((5-hydroxy-4-oxo-2-phenyl-4H-chromen-7-yl)oxy)-N-(6-methylpyridin-2-yl)acetamide,83.0,favorites,DNC,,,,InterBioScreen,1.0,753.0,100.0
843,Cc1cccc(n1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O,166761858,1.0,0.12119120944454699,13592443,13592442,119.0,STL010996,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
844,c1cc(cnc1)c2ccc3c(c(sc3n2)C(=O)N)N,103538405,1.0,0.11469799192646699,827068,827067,48.0,STOCK1S-59565,,"3-amino-6-(pyridin-3-yl)thieno[2,3-b]pyridine-2-carboxamide",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
845,c1cc(cnc1)c2ccc3c(c(sc3n2)C(=O)N)N,167145930,1.0,0.11469799192646699,827068,827067,119.0,STL361003,,,1529.0,favorites,Historical,,65.0,mg,Vitas M Labs,1.0,233.0,100.0
846,COc1cc(ccc1O)/C=C/[N+](=O)[O-],146125107,1.0,0.10291740709525099,43443700,43443699,7.0,2712-3864,,,9.0,favorites,DC,,22.0,mg,ChemDiv,1.0,1205.0,1000.0
847,c1cc2c(cc1Nc3c(cnc(n3)Nc4ccc5c(c4)OCO5)F)OCO2,165817663,0.39560439560439603,0.115641808243744,1465628,1465627,119.0,STK070111,,,1529.0,favorites,Historical,,456.0,mg,Vitas M Labs,1.0,233.0,100.0
848,c1ccc(cc1)c2ccccc2NC(=O)COC(=O)c3ccc4c(c3)c5c([nH]4)CCCC5,150831637,0.458823529411765,0.12233390350417302,3167907,3167906,40.0,Z22547878,,,1018.0,favorites,HTS_Collection,,439.9,mg,Enamine Screening Compounds,1.0,272.0,100.0
849,c1cc2c(cc1c3cc(c4c(c(sc4n3)C(=O)N)N)C(F)(F)F)OCCO2,103752189,1.0,0.115908226213593,1488552,1488551,48.0,STOCK4S-75787,,"3-amino-6-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-4-(trifluoromethyl)thieno[2,3-b]pyridine-2-carboxamide",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
850,c1cc2c(cc1c3cc(c4c(c(sc4n3)C(=O)N)N)C(F)(F)F)OCCO2,167097812,1.0,0.115908226213593,1488552,1488551,119.0,STL345717,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
851,CCn1cc(c(=O)c2c1cc(c(c2)F)F)C(=O)O,103528879,0.426229508196721,0.09299432096662899,1960723,1960722,48.0,STOCK1S-38644,,"1-ethyl-6,7-difluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid",83.0,favorites,RSC,,16.0,mg,InterBioScreen,1.0,740.0,100.0
852,CCn1cc(c(=O)c2c1cc(c(c2)F)F)C(=O)O,146214597,0.426229508196721,0.09299432096662899,1960723,1960722,7.0,5181-0613,,,9.0,favorites,DC,,13.0,mg,ChemDiv,1.0,1205.0,1000.0
