SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
c1ccc(cc1)C(=O)Nc2ccncc2,166146727,1.000000000000000,0.149055085625535,45490344,45490343,119,STK410907,NA,NA,1529,favorites,Historical,NA,116.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)C(=O)Nc2ccncc2,174252345,1.000000000000000,0.149055085625535,45490344,45490343,1432,PS-4866,5221-44-3,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
c1ccc(cc1)C(=O)Nc2ccncc2,181141268,1.000000000000000,0.149055085625535,45490344,45490343,64,5616481,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(ccc1CC(=O)N2CCN(CC2)c3c4cc[nH]c4ncn3)F,181290973,0.685714285714286,0.116050456123921,181290972,181290971,64,5789262,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)Nc2c3ccccc3ncn2,105494849,1.000000000000000,0.070118880249581,5639199,1327892,64,0108440170,NA,NA,516,standard,NA,NA,2183.0,mg,Otava,3,NA,NA
c1ccc(cc1)Nc2c3ccccc3ncn2,112350494,1.000000000000000,0.070118880249581,5639199,1327892,60,DP00797,NA,N4-phenylquinazolin-4-amine hydrochloride,501,favorites,NA,HCl,2124.0,mg,Maybridge,1,NA,NA
c1ccc(cc1)Nc2c3ccccc3ncn2,147244907,1.000000000000000,0.070118880249581,1327893,1327892,580,PB56922159,NA,NA,1095,standard,NA,NA,80.2,mg,UORSY,3,NA,NA
c1ccc(cc1)Nc2c3ccccc3ncn2,165902513,1.000000000000000,0.070118880249581,1327893,1327892,119,STL451285,NA,NA,1530,favorites,Historical,NA,55.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)Nc2c3ccccc3ncn2,172063006,1.000000000000000,0.070118880249581,1327893,1327892,11,BAS 01292583,NA,NA,654,favorites,NA,HCl,NA,NA,ASINEX - SC,1,NA,NA
c1ccc(cc1)Nc2c3ccccc3ncn2,179668645,1.000000000000000,0.070118880249581,1327893,1327892,64,1742867,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)Nc2c3ccccc3ncn2,190195921,1.000000000000000,0.070118880249581,1327893,1327892,1380,STT-00215446,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1ccc(cc1)Nc2c3ccccc3ncn2,190252561,1.000000000000000,0.070118880249581,5639199,1327892,1380,STT-00283507,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1ccc2c(c1)cc(c(=O)o2)Oc3ccc(cc3Cl)Cl,5855447,0.365853658536585,0.111629246602241,5860418,5860417,110,14960,NA,"3-(2,4-dichlorophenoxy)-2H-chromen-2-one (en)",89,standard,Price A,NA,NA,NA,MolMall Sarl,3,696.0,100.0
COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,158337420,1.000000000000000,0.103347770921383,29925813,29925812,61,OSSL_885969,NA,"(3,4-Dimethoxy-phenyl)-(6-morpholin-4-yl-9H-purin-2-yl)-amine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,166574780,1.000000000000000,0.103347770921383,29925813,29925812,119,STK658263,NA,NA,1529,favorites,Historical,NA,85.0,mg,Vitas M Labs,1,233.0,100.0
COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3,168535905,1.000000000000000,0.103347770921383,29925813,29925812,48,STOCK6S-90243,NA,"N-(3,4-dimethoxyphenyl)-6-morpholino-9H-purin-2-amine",83,favorites,SC,NA,232.0,mg,InterBioScreen,1,593.0,100.0
c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)Cc4ccc(cc4)Cl,151324937,0.585365853658537,0.108156316856352,36258452,36258451,40,Z130191338,NA,NA,1018,favorites,HTS_Collection,NA,2353.3,mg,Enamine Screening Compounds,1,272.0,100.0
CCOc1ccccc1Nc2ncc(cn2)C(=O)N(C)c3ccccc3,183806329,0.425287356321839,0.127667718549882,183806328,183806327,64,9437882,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,152525483,1.000000000000000,0.080030130779585,831334,831333,42,F1386-0302,NA,NA,652,favorites,General,NA,5601.0,mg,Life Chemicals,1,400.0,100.0
c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,158396625,1.000000000000000,0.080030130779585,831334,831333,61,OSSL_945234,NA,"4-Chloro-5,7-diphenyl-7H-pyrrolo[2,3-d]pyrimidine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,167000161,1.000000000000000,0.080030130779585,831334,831333,119,STL115578,NA,NA,1529,favorites,Historical,NA,3.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2cn(c3c2c(ncn3)Cl)c4ccccc4,190167088,1.000000000000000,0.080030130779585,831334,831333,1380,STT-00184506,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NCC(=O)N1)CO)CC(C)C)C(C)C,153486773,0.473684210526316,0.082657818725895,50234932,50234931,9,NP-019848,NA,NA,691,preferred,MEGxpC,NA,0.0,mg,Analyticon Discovery,2,11348.0,100.0
CC(c1ccc(cc1)c2cnn3c2ncc(c3)c4ccncc4)N5CCCCC5,177373821,0.594594594594595,0.118422852057287,177373820,177373819,104,19673588,NA,"3-[4-(1-piperidin-1-ylethyl)phenyl]-6-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",994,favorites,2,NA,30.0,mg,ChemBridge,1,304.0,100.0
C=Cn1cnc2c1ncnc2NCc3ccccc3,115703728,0.730769230769231,0.101893556851907,30083382,30083381,61,OSSL_295398,NA,N-benzyl-9-ethenyl-9H-purin-6-amine,163,standard,NA,NA,107.0,mg,Princeton BioMolecular Research,3,NA,NA
C=Cn1cnc2c1ncnc2NCc3ccccc3,153578953,0.730769230769231,0.101893556851907,30083382,30083381,332,IBS-L0125425,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
c1ccc(cc1)S(=O)(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3,138995805,1.000000000000000,0.127306825639721,3513280,3513279,580,PB108641428,NA,NA,1095,standard,NA,NA,42.5,mg,UORSY,3,NA,NA
c1ccc(cc1)S(=O)(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3,151278353,1.000000000000000,0.127306825639721,3513280,3513279,40,Z108563960,NA,NA,1018,favorites,Advanced_Collection,NA,35.0,mg,Enamine Screening Compounds,1,408.0,100.0
CCOC(=O)c1csc(n1)Nc2ccncc2,112390340,0.397058823529412,0.115579212965433,5828184,5828183,60,SEW06613,NA,"ethyl 2-(pyridin-4-ylamino)-1,3-thiazole-4-carboxylate",501,favorites,NA,NA,2989.0,mg,Maybridge,1,NA,NA
c1cc(ccc1C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N)I,181068791,1.000000000000000,0.144962626415278,181068790,181068789,64,5455458,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(cc(c1)C(=O)N)Cc2[nH]c(=O)c3c(n2)ccs3,127475824,0.402439024390244,0.115684803178622,35727622,35727621,40,Z732627010,NA,NA,1018,favorites,HTS_Collection,NA,169.7,mg,Enamine Screening Compounds,1,272.0,100.0
CCOc1ccc(cc1)Nc2nccc(n2)Nc3c(cccc3Cl)Cl,184310728,0.413793103448276,0.120200063372998,184310727,184310726,64,9606302,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,129610893,1.000000000000000,0.114844552095706,9829682,9829681,64,1688356,NA,NA,516,standard,NA,NA,50.0,mg,Otava,3,NA,NA
Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,133196015,1.000000000000000,0.114844552095706,9829682,9829681,61,OSSK_585580,NA,NA,163,standard,NA,NA,200.0,mg,Princeton BioMolecular Research,3,NA,NA
Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,166696556,1.000000000000000,0.114844552095706,9829682,9829681,119,STK908587,NA,NA,1529,favorites,Historical,NA,92.0,mg,Vitas M Labs,1,233.0,100.0
Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,190135615,1.000000000000000,0.114844552095706,9829682,9829681,1380,STT-00150133,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
COc1cccc(c1)c2ncc(s2)CNc3c(cccn3)C(=O)N,142385975,0.426966292134831,0.122765543056713,25617315,25617314,104,92980124,NA,"2-({[2-(3-methoxyphenyl)-1,3-thiazol-5-yl]methyl}amino)nicotinamide",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
CCN(Cc1nccs1)C(C)(C)CO,155471441,0.337662337662338,0.098947149469420,49952354,49952353,580,PB1722990063,NA,NA,1095,standard,NA,NA,NA,NA,UORSY,3,NA,NA
c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,108820629,0.616279069767442,0.140579234467308,26688953,26688952,45,AN-655/15264012,NA,"5-bromo-3-{[5-(3-chlorophenyl)-2-furyl]methylene}-1,3-dihydro-2H-indol-2-one",137,preferred,S01,NA,125.1,mg,Specs,2,411.0,100.0
c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,133443005,0.616279069767442,0.140579234467308,26688953,26688952,61,OSSL_047810,NA,"5-Bromo-3-[5-(3-chloro-phenyl)-furan-2-ylmethylene]-1,3-dihydro-indol-2-one",163,standard,NA,NA,300.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,146209608,0.616279069767442,0.140579234467308,26688953,26688952,7,4896-4991,NA,NA,9,favorites,DC,NA,100.0,mg,ChemDiv,1,1205.0,1000.0
c1cc(cc(c1)Cl)c2ccc(o2)/C=C\3/c4cc(ccc4NC3=O)Br,166232000,0.616279069767442,0.140579234467308,26688953,26688952,119,STK326326,NA,NA,1529,favorites,Historical,NA,300.0,mg,Vitas M Labs,1,233.0,100.0
c1cc2c(cc1O)c3c(o2)C(=O)NCCC3,139331520,1.000000000000000,0.123644191536785,6679830,6679829,7,5816-0042,NA,NA,9,favorites,NC,NA,184.0,mg,ChemDiv,1,533.0,100.0
c1cc(ncc1N2CCNCC2)N,163493393,0.381578947368421,0.115261523265518,32445146,32445145,580,PB1262314646,NA,NA,1095,standard,NA,NA,NA,NA,UORSY,3,NA,NA
c1cc(cc(c1)Cl)Nc2c3c([nH]cn3)nc(n2)N,103864712,1.000000000000000,0.075597464018205,13594970,13594969,48,STOCK6S-42112,NA,"N6-(3-chlorophenyl)-9H-purine-2,6-diamine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
c1ccc(cc1)Oc2ccc(cc2)c3c4c(ncnc4[nH]n3)N,177346035,1.000000000000000,0.085093445293525,49863829,49863828,40,Z2753057767,NA,NA,1018,favorites,HTS_Collection,NA,NA,NA,Enamine Screening Compounds,1,272.0,100.0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,158334079,0.567307692307692,0.117594412749755,876446,876445,61,OSSL_882628,NA,4-(4-Methyl-piperazin-1-ylmethyl)-N-[4-methyl-3-(4-pyridin-3-yl-pyrimidin-2-ylamino)-phenyl]-benzamide,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163464289,0.567307692307692,0.117594412749755,876446,876445,829,FCG1551819468,NA,NA,1319,standard,NA,NA,NA,NA,FCH Group,3,NA,NA
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163685418,0.567307692307692,0.117594412749755,876446,876445,40,Z1551429727,NA,NA,1018,favorites,Advanced_Collection,NA,NA,NA,Enamine Screening Compounds,1,408.0,100.0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,164491172,0.567307692307692,0.117594412749755,876446,876445,332,IVK/0069366,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
Cn1c2ccccc2cc1C(=O)Nc3ccccc3OC,181167972,0.407766990291262,0.125644815756053,181167971,181167970,64,5635334,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CC(C)c1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103598242,1.000000000000000,0.135459097735246,26280207,26280206,48,STOCK2S-61312,NA,"(Z)-2-(3-(4-isopropylphenyl)acrylamido)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83,favorites,SCD,NA,129.0,mg,InterBioScreen,1,296.0,100.0
Cc1cccc(c1)Nc2cc(nc(n2)NC3CCCC3)C,184325753,0.458333333333333,0.125516706606243,184325752,184325751,64,9611317,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc(cc1)OCC(=O)Nc2ccc(cc2)Nc3ccc(cc3F)F,184579418,0.407407407407407,0.116926878502544,184579417,184579416,64,9697690,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1c(nc(=O)[nH]n1)NCCc2c[nH]c3c2cccc3,105607458,0.419354838709677,0.106573520522491,6267577,6267576,64,7720500009,NA,NA,516,standard,NA,NA,1108.0,mg,Otava,3,NA,NA
CSc1nccc(n1)c2ccc(cc2)Cl,112367948,0.484375000000000,0.106945554176240,4908812,4908811,60,KM05777,434941-55-6,4-(4-chlorophenyl)-2-(methylthio)pyrimidine,501,favorites,NA,NA,2804.0,mg,Maybridge,1,NA,NA
CSc1nccc(n1)c2ccc(cc2)Cl,166868746,0.484375000000000,0.106945554176240,4908812,4908811,119,STL124065,NA,NA,1529,favorites,Historical,NA,1080.0,mg,Vitas M Labs,1,233.0,100.0
CSc1nccc(n1)c2ccc(cc2)Cl,174215757,0.484375000000000,0.106945554176240,4908812,4908811,1432,7N-538S,434941-55-6,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,100063163,1.000000000000000,0.115455271286095,730270,492821,7,6264-0421,NA,NA,9,favorites,NC,NA,149.0,mg,ChemDiv,1,533.0,100.0
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,103532023,1.000000000000000,0.115455271286095,492822,492821,48,STOCK1S-46588,NA,"3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-amine hydrochloride",83,favorites,SCD,HCl,300.0,mg,InterBioScreen,1,296.0,100.0
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,133191782,1.000000000000000,0.115455271286095,730270,492821,61,OSSK_580411,NA,NA,163,standard,NA,HCl,10000.0,mg,Princeton BioMolecular Research,3,NA,NA
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,133487808,1.000000000000000,0.115455271286095,730270,492821,61,OSSL_123882,NA,[3-(2-Chloro-phenothiazin-10-yl)-propyl]-dimethyl-ammonium,163,standard,NA,Cl-,83.0,mg,Princeton BioMolecular Research,3,NA,NA
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,163744426,1.000000000000000,0.115455271286095,492822,492821,40,Z1259155914,NA,NA,1018,favorites,HTS_Collection,NA,50160.1,mg,Enamine Screening Compounds,1,272.0,100.0
CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl,143251136,1.000000000000000,0.136631792445074,4009733,4009732,61,OSSL_227030,NA,"1-(5-tert-Butyl-isoxazol-3-yl)-3-(2,3-dichloro-phenyl)-urea",163,standard,NA,NA,150.0,mg,Princeton BioMolecular Research,3,NA,NA
CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl,153622031,1.000000000000000,0.136631792445074,4009733,4009732,332,IVK/0007797,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl,166444494,1.000000000000000,0.136631792445074,4009733,4009732,119,STK472273,NA,NA,1529,favorites,Historical,NA,102.0,mg,Vitas M Labs,1,233.0,100.0
CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl,187190970,1.000000000000000,0.136631792445074,4009733,4009732,64,8943625,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)Oc2c(=O)c3c(cc(cc3oc2c4ccc(cc4)O)O)O)O)OC(=O)/C=C/c5ccc(cc5)O)OC(=O)/C=C/c6ccc(cc6)O,147022091,0.785714285714286,0.097948713562852,44843388,44843387,9,NP-015295,NA,"3'',4''-Di-O-p-coumaroylafzelin",691,preferred,MEGxpC,NA,1.0,mg,Analyticon Discovery,2,11348.0,100.0
c1cc(sc1)C=C2c3cc(ccc3NC2=O)Cl,127367844,1.000000000000000,0.143724685470911,206927933,206927934,40,Z44304333,NA,NA,1018,favorites,HTS_Collection,NA,157.8,mg,Enamine Screening Compounds,1,272.0,100.0
CCOc1ccc(cc1)c2nc3cc(c(cc3c(n2)N)OC)OC,149971096,0.390804597701149,0.103704799468580,49668280,49668279,104,70962881,NA,"2-(4-ethoxyphenyl)-6,7-dimethoxyquinazolin-4-amine",994,favorites,4,NA,5.0,mg,ChemBridge,1,151.0,20.0
c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3,105530651,1.000000000000000,0.094072110042714,1875598,1875597,64,7013870087,NA,NA,516,standard,NA,NA,486.0,mg,Otava,3,NA,NA
c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3,147489669,1.000000000000000,0.094072110042714,1875598,1875597,61,OSSK_285888,NA,N-(4-phenoxyphenyl)quinazolin-4-amine,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3,154988087,1.000000000000000,0.094072110042714,1875598,1875597,104,7601948,NA,N-(4-phenoxyphenyl)-4-quinazolinamine,994,favorites,1,NA,15.0,mg,ChemBridge,1,217.0,100.0
c1ccc(cc1)Oc2ccc(cc2)Nc3c4ccccc4ncn3,190206301,1.000000000000000,0.094072110042714,1875598,1875597,1380,STT-00225951,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
Cc1ccc(c(c1)C)Sc2c(cccn2)C(=O)Nc3cccc(c3)C(F)(F)F,138886644,0.483146067415730,0.132329692161996,29949101,29949100,580,PB28246614,NA,NA,1095,standard,NA,NA,297.0,mg,UORSY,3,NA,NA
Cc1ccc(c(c1)C)Sc2c(cccn2)C(=O)Nc3cccc(c3)C(F)(F)F,150912931,0.483146067415730,0.132329692161996,29949101,29949100,40,Z28169146,NA,NA,1018,favorites,HTS_Collection,NA,297.0,mg,Enamine Screening Compounds,1,272.0,100.0
COc1ccc(cc1OC)C=CC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,150889577,1.000000000000000,0.135900398319576,206912121,206912122,40,Z27358498,NA,NA,1018,favorites,HTS_Collection,NA,193.3,mg,Enamine Screening Compounds,1,272.0,100.0
Cc1ccc(cc1)NC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C,127367970,0.482758620689655,0.131934636431914,3166156,3166155,40,Z44571002,NA,NA,1018,favorites,HTS_Collection,NA,24.5,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,104317932,1.000000000000000,0.122423057257590,6775991,6775990,27,A2595/0110397,NA,NA,50,standard,NA,NA,1255.0,mg,Chemical Block,3,NA,NA
c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,143342294,1.000000000000000,0.122423057257590,6775991,6775990,61,OSSL_635442,NA,4-{4-[4-(Chloro-difluoro-methoxy)-phenylamino]-phthalazin-1-yl}-N-(2-hydroxy-ethyl)-benzamide,163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,146303590,1.000000000000000,0.122423057257590,6775991,6775990,7,8012-0397,NA,NA,9,favorites,DC,NA,25.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,166620816,1.000000000000000,0.122423057257590,6775991,6775990,119,STK765416,NA,NA,1529,favorites,Historical,NA,55.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,100154738,1.000000000000000,0.141505318849969,1557067,1557066,7,8755-0154,NA,NA,9,favorites,DC,NA,70.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,103526782,1.000000000000000,0.141505318849969,1557067,1557066,48,STOCK1S-33326,NA,"2-benzamido-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carboxamide",83,favorites,RSC,NA,8.0,mg,InterBioScreen,1,740.0,100.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,108732169,1.000000000000000,0.141505318849969,1557067,1557066,45,AH-262/01716046,NA,"2-(benzoylamino)-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",137,preferred,S01,NA,165.5,mg,Specs,2,411.0,100.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,133415713,1.000000000000000,0.141505318849969,1557067,1557066,61,OSSL_000295,NA,NA,163,standard,NA,NA,2013.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,137639194,1.000000000000000,0.141505318849969,1557067,1557066,40,Z27358480,NA,NA,1018,favorites,HTS_Collection,NA,196.6,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,166190727,1.000000000000000,0.141505318849969,1557067,1557066,119,STK281739,NA,NA,1529,favorites,Historical,NA,1978.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,179213756,1.000000000000000,0.141505318849969,1557067,1557066,64,1280028,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,190053014,1.000000000000000,0.141505318849969,1557067,1557066,1380,STT-00033357,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C,166834454,0.594202898550725,0.097477312636297,50404518,50404517,119,STK964649,NA,NA,1529,favorites,Historical,NA,98.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,93967313,1.000000000000000,0.146840923988297,206906575,206906576,110,101456,NA,NA,89,standard,Price B,NA,NA,NA,MolMall Sarl,3,464.0,100.0
c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,153682775,1.000000000000000,0.146840923988297,206906575,206906576,332,IVK/6203400,71910-51-5,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,158268318,1.000000000000000,0.146840923988297,206906575,206906576,61,OSSL_117074,NA,N-(2-Bromo-phenyl)-3-phenyl-acrylamide,163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,166183683,1.000000000000000,0.146840923988297,206906575,206906576,119,STK360134,NA,NA,1529,favorites,Historical,NA,324.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,174248618,1.000000000000000,0.146840923988297,206906575,206906576,1432,MS-8167,880883-56-7,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
c1ccc(cc1)COc2ccc(cc2)C(=O)CCN3CCOCC3,112351048,0.734693877551020,0.139182088706635,5809512,5809511,60,DSHS00098,NA,1-[4-(benzyloxy)phenyl]-3-morpholinopropan-1-one hydrochloride,501,favorites,NA,HCl,8.0,mg,Maybridge,1,NA,NA
COc1cc(cnc1)c2ccc(cc2)C(=O)N(Cc3nccs3)C4CC4,177506692,0.352272727272727,0.117850869602839,177506691,177506690,104,96553444,NA,"N-cyclopropyl-4-(5-methoxypyridin-3-yl)-N-(1,3-thiazol-2-ylmethyl)benzamide",994,favorites,2,NA,25.0,mg,ChemBridge,1,304.0,100.0
COc1cccc(c1)Nc2c3cc(c(cc3ncn2)OC)OC,112353195,1.000000000000000,0.106083378818890,1026999,1026998,60,GK03503,NA,"6,7-dimethoxy-N-(3-methoxyphenyl)quinazolin-4-amine",501,favorites,NA,NA,8511.0,mg,Maybridge,1,NA,NA
c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl,133493234,1.000000000000000,0.075137712489744,496659,496658,61,OSSL_132522,NA,NA,163,standard,NA,NA,38.0,mg,Princeton BioMolecular Research,3,NA,NA
c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl,166123355,1.000000000000000,0.075137712489744,496659,496658,119,STK377478,NA,NA,1529,favorites,Historical,NA,0.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc2c(c1)c(ncn2)Nc3cccc(c3)I,105541297,1.000000000000000,0.080512962648571,1881976,1881975,64,7017500003,NA,NA,516,standard,NA,NA,963.0,mg,Otava,3,NA,NA
c1ccc2c(c1)c(ncn2)Nc3cccc(c3)I,155110561,1.000000000000000,0.080512962648571,1881976,1881975,104,7996637,NA,N-(3-iodophenyl)-4-quinazolinamine hydrochloride,994,favorites,1,NA,30.0,mg,ChemBridge,1,217.0,100.0
c1ccc2c(c1)c(ncn2)Nc3cccc(c3)I,190216860,1.000000000000000,0.080512962648571,33404806,1881975,1380,STT-00236372,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1ccc2c(c1)c(ncn2)Nc3cccc(c3)I,190254399,1.000000000000000,0.080512962648571,1881976,1881975,1380,STT-00285428,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
